id_unico	decisao_revisada	confianca	regra	subgrupo_duvida	nucleo_analitico	ano	bases_origem	doi	termos_bloco_a	termos_bloco_b	auditado	titulo	justificativa_reprodutivel
REG_06754	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1007/978-981-97-5311-6_9	condition assessment	sustainab	nao	Employing Virtual Reality for Evaluating Infrastructure Conditions	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06757	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1117/12.3039607	operation and maintenance	sustainab	nao	Research on health management of rail transit traction system based on big data	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06758	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.58286/29852	operation and maintenance	sustainab	nao	Deep-Learning-based damage detection of an experimentally tested full-scale wind turbine blade	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06761	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1088/1755-1315/1409/1/012039	maintenance management	sustainab	nao	Navigating Cityscapes: Innovations in Urban Mobility and Infrastructure	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06762	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.7717/peerj-cs.1943	maintenance management	sustainab	nao	Systematic review of predictive maintenance and digital twin technologies challenges, opportunities, and best practices	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06763	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/seb4sdg60871.2024.10630396		sustainab	nao	The Overview on Fourth Industrial Revolution and Fourth Generation Maintenance-its Roles and Impacts	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06764	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1007/978-3-031-67195-1_73	maintenance management	sustainab	nao	A Fuzzy DEMATEL Approach for Exploring Barriers to the Successful Implementation of Maintenance 5.0 in the Manufacturing Industry	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06765	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus		maintenance management; maintenance planning	sustainab	nao	Comparative analysis of Deep Reinforcement Learning configurations in Flow Shop for enhanced Maintenance Management	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06766	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/energycon58629.2024.10488791	operation and maintenance	sustainab; carbon neutral	nao	Sustainable Cities: The Economic Feasibility of 50% Renewable Energy Production for the City of Ha'il in Saudi Arabia	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06767	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.3390/su16010333	operation and maintenance; maintenance planning; maintenance strategy	sustainab	nao	Sustainable Operation and Maintenance of Offshore Wind Farms Based on the Deep Wind Forecasting	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06769	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/sasg64132.2024.11535821		sustainab	nao	Deep Neural Networks for Predictive Maintenance of Wind Turbine System	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06770	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1007/978-3-031-55558-9_14		sustainab	nao	Development of a Paperless Prototype System for Medical Inventory Management: A Case Study in a Malaysian Hospital	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06771	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus		maintenance management	sustainab	nao	10th International Conference on Mechanics, Materials and Manufacturing, ICMMM 2023	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06772	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/rtsi61910.2024.10761679		sustainab	nao	Time Series Forecasting to Detect Anomalous Behavior in Multiphase Flow Meters	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06773	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.11834/jrs.20233005	maintenance management	sustainab	nao	Progresses in integrated application methods of geographic analysis models for virtual geographic environment construction	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06774	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/access.2024.3442443		sustainab	nao	The Impact of Integrating Information Technology with Operational Technology in Physical Assets: A Literature Review	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06776	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.2118/222107-ms	operation and maintenance	sustainab	nao	Safe Welding Initiatives	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06778	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.24857/rgsa.v18n4-100		sustainab; environmental performance;  esg	nao	ISO 14001 – ENVIRONMENTAL MANAGEMENT SYSTEM AS A STRATEGIC TOOL FOR COMPANIES IN THE ELECTRIC SECTOR	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06782	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/cait64506.2024.10962971	operation and maintenance	sustainab	nao	Applied Research on Solar Water Saving Drip Irrigation System	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06784	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1007/978-981-97-3940-0_38	operation and maintenance	sustainab	nao	A Review of DC Arc Fault Diagnosis in Photovoltaic Inverter Systems	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06785	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1115/icone31-133789	operation and maintenance	sustainab	nao	CONSTRUCTION AND EXPLORATION OF A DIAGNOSTIC PLATFORM FOR HIGH-TEMPERATURE GAS-COOLED REACTOR UNITS	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06786	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1007/978-3-031-50365-8_17	operation and maintenance	sustainab	nao	Flood Risk Assessment in Philippines: Iloilo City Flood Risk Management Plan	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06787	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1088/1755-1315/1318/1/012015		sustainab	nao	Community-based irrigation management in Indonesia (Case study: Musi Rawas Regency, Bandung Regency, and Soppeng Regency)	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06788	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/icstcc62912.2024.10744689	operation and maintenance	sustainab	nao	Enhancing Wastewater Treatment Sensor Fault Detection through Deep Learning	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06789	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/honet63146.2024.10822914	operation and maintenance	sustainab	nao	Data-Driven Intelligent Prediction Model for Gearbox Temperature in Wind Turbines	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06790	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1007/978-3-031-59005-4_11	operation and maintenance	sustainab	nao	Short-Term Scheduling of Support Vessels in Wind Farm Maintenance	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06791	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1016/b978-0-323-90386-8.00055-3	maintenance management	sustainab	nao	Pipeline Management Technologies for Sustainable Water Supply in a Smart City Environment	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06793	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1201/9781003441144		sustainab	nao	Nature-Based Wastewater Treatment Systems: Emerging Approaches with Potential Resource Recovery Options	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06794	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.3390/su16010059	operation and maintenance	sustainab; sustainable development goal;  sdg	nao	Assessing the Performance of State Water Utilities in Nigeria: Towards Achieving the Sustainable Development Goal on Drinking Water	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06795	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1201/9781003441069-11	operation and maintenance	sustainab	nao	Microbial Technologies: Effectiveness and Feasibility Viewpoint	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06796	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1049/icp.2025.0386		sustainab	nao	Configuration Optimisation of Rural Integrated Photovoltaic-storage-charging Stations Considering Time-of-use Electricity Tariffs and Fee Compensation	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06797	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/iceiec61773.2024.10561864	operation and maintenance	sustainab	nao	Infrared PV Image Fault Detection Based on FDF	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06799	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1007/978-981-97-4300-1_8	operation and maintenance	sustainab	nao	Eradication of Water Pollutants by Biomass-Based Materials	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06801	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1201/9781003441700-9	maintenance management	sustainab	nao	Artificial Intelligence in Strategic Planning and Military Operations	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06805	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1201/9781003483755-372	operation and maintenance	sustainab; service life	nao	Towards a service life extension of the Øresund Fixed Link	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06806	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.3389/fenvs.2024.1390101	operation and maintenance	sustainab	nao	Leveraging a sanitation value chain framework could address implementation challenges and reinvent China’s Toilet Revolution in rural areas	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06808	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/cespe64643.2024.00029	operation and maintenance	sustainab	nao	Multi-Sensor Data Fusion Method for Smart Substations Based on Hierarchical Attention Network and Transfer Learning	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06809	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.62527/joiv.8.1.2637		sustainab	nao	Harnessing a Better Future: Exploring AI and ML Applications in Renewable Energy	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06810	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/icccworkshops62562.2024.10693798		sustainab	nao	High-Accuracy Fault Diagnosis for SRv6 TE Policy in Computer Power Networks	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06811	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.3998/mpub.12212677	operation and maintenance	sustainab	nao	SUSTAINABLE WATER ENGINEERING: SMART AND EMERGING TECHNOLOGIES	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06814	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.3390/su16020492		sustainab	nao	Practice for Continuous Effect of Technology Transfer in Bridge Maintenance and Management	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06815	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1117/12.3039405	maintenance management	sustainab	nao	Research on defect detection of photovoltaic cells based on improved mask R-CNN-attention model	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06819	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1007/978-981-99-8289-9_24		sustainab	nao	A Comprehensive Review on Electric Vehicle Battery Swapping Stations	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06821	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/sgc64640.2024.10983186	operation and maintenance	sustainab	nao	Optimizing Green Energy Expansion: A Ladybug Beetle-Inspired Approach for Renewables	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06822	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.3390/w16010186	operation and maintenance	sustainab;  sdg	nao	Policy, Institutions and Regulation in Stormwater Management: A Hybrid Literature Review	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06823	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1109/epdc62178.2024.10571764		sustainab; greenhouse gas	nao	Designing an Optimal Integrated Energy System Including Sustainable Resources for Real-Time Electrical and Thermal Loads Supplying, Considering Grid Interaction	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06824	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1007/978-3-031-70760-5_3	operation and maintenance	sustainab	nao	Maximizing Energy Efficiency: A Comprehensive Approach Routing Optimization and Transformer Placement in Distribution Networks	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06825	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.54941/ahfe1005348		sustainab	nao	Model-Based Systems Engineering (MBSE) Enterprise Architecture Framework (EAF) With Human System Integration (HSI) – A Smart-City (SC) Case Study	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06827	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1049/icp.2025.0242	operation and maintenance	sustainab; sustainable development goal	nao	Wind Energy Forecasts with Supervised Machine Learning Techniques	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_06829	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.4337/9781802206883.00023	operation and maintenance	sustainab; greenhouse gas	nao	The IMO and the future of shipping	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06830	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.4324/9781003384113-56		sustainab	nao	SMART ENERGY HARVESTING FROM NATURAL AND ARTIFICIAL AQUATIC SYSTEMS	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06831	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1088/1742-6596/2774/1/012065	operation and maintenance	sustainab	nao	Shared Energy Storage Scheme for Photovoltaic Energy Storage Power Supply System	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_06832	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2024	Scopus	10.1177/11786221241293916		sustainab	nao	Performance Evaluation of Ethana Small-Scale Irrigation Scheme: Wolaita Zone, Southern Ethiopia	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
