id_unico,doi,titulo,ano,bases_origem,resumo_presente,classe_pre_triagem,justificativa,sinal_titulo,bloco_a_presente,bloco_b_presente,bloco_c_presente,bloco_d_presente,bloco_tecnologico_presente,bloco_conceitual_presente,termos_bloco_a,termos_bloco_b
REG_07585,10.3390/buildings16101929,"An Empirical Study on Assessing Classroom Space Utilization Efficiency in Higher Education Institutions: Indicators, Methodological Advances, and a Comprehensive Analytical Framework—A Case Study of the Zhengxin Building at Harbin Institute of Technology",2026,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,sim,nao,,sustainab
REG_07586,10.5815/ijieeb.2026.02.05,Model Real-Time Viewer Monitoring Based on SDLC for Student Learning Outcomes,2026,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,sim,nao,,life cycle
REG_07587,10.3390/app16063067,A Case Study on a 7D Landscape Information Model (LIM) for Greenery Maintenance,2026,Scopus,sim,irrelevante,Nenhum termo de Bloco A nem Bloco B encontrado em titulo+resumo.,sem_sinal,nao,nao,nao,sim,sim,nao,,
REG_07588,10.1016/j.renene.2025.124739,Data-driven cleaning optimisation strategy for multi-technology PV systems in the higher education sector in arid climate: A case study perspective in MENA region,2026,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,sim,nao,,sustainab
REG_07589,10.14744/sigma.2026.1977,Technological developments and sustainable construction in Iraqi architecture,2026,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,sim,nao,nao,,sustainab; sustainability indicator; environmental performance
REG_07590,10.1201/9781003610861-12,Sustainability in Campus Operations: Data-Driven Evaluation of College Initiatives,2026,Scopus,sim,complementar,Termo conceitual presente (sustainable campus) -- complementar/conceitual.,sugere_parcial,nao,sim,sim,sim,sim,sim,,sustainab
REG_07591,10.1007/s10734-026-01710-5,Undergraduate students’ understanding and willingness to engage in sustainable development: Insights from Chinese higher education,2026,Scopus|WoS,sim,complementar,Termo conceitual presente (green infrastructure) -- complementar/conceitual.,sugere_parcial,nao,sim,sim,sim,nao,sim,,sustainab; sustainable development goal;  sdg
REG_07592,10.3390/admsci16010054,Harnessing AI to Unlock Logistics and Port Efficiency in the Sultanate of Oman,2026,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,sim,sim,nao,,sustainab
REG_07593,10.1007/978-3-032-08992-2_47,Assessing the Potential and Utilization of Renewable Energy for Sustainable Building Services Systems,2026,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,sim,sim,nao,nao,,sustainab
REG_07594,10.37394/232015.2026.22.52,A Study of ASU-Students Behaviors towards Energy Conservation for Environmentally Sustainable,2026,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,sim,nao,nao,,sustainab; sustainable development goal;  sdg
REG_07595,10.1007/978-3-032-04178-4_21,Development of a Potential Net-Zero Energy Framework for Sustainable Construction Practice in an Educational Institution,2026,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,sim,nao,nao,,sustainab; net-zero energy
REG_07596,10.1108/ijshe-06-2025-0513,"Urban agriculture as regenerative infrastructure on a university campus in Brazil: challenges, opportunities and design requirements",2026,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab; sustainable development goal
REG_07597,10.1007/978-981-95-1818-0_17,Risk Assessment for Water Reuse in Irrigating Green Areas on a University Campus,2026,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07598,10.1007/978-3-032-13293-2_4,Basler and Hofmann: Managing Decarbonization in Real Estate Portfolios with Stratus—The Pragmatic Path to Net Zero,2026,Scopus,sim,relevante,Bloco A (building portfolio) e Bloco B (sustainab; life cycle; net zero) presentes.,sugere_parcial,sim,sim,nao,sim,nao,nao,building portfolio,sustainab; life cycle; net zero; greenhouse gas
REG_07599,10.1109/sustech67720.2026.11536515,A Review of AI-based Optimization and Monitoring Using Wearable Data in Smart Buildings,2026,Scopus,sim,relevante,Bloco A (building portfolio) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,sim,nao,building portfolio,sustainab
REG_07600,10.1007/s43995-025-00209-x,Applying green roof in an educational building in the hot arid zone to achieve thermal comfort,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab; building performance
REG_07601,10.28991/cej-2025-011-12-015,A Semantic-Enabled Common Data Environment for Real-Time Digital Twin Applications in Small-Scale Construction Projects,2025,Scopus|WoS,sim,complementar,Termo conceitual presente (built environment) -- complementar/conceitual.,sem_sinal,nao,sim,sim,sim,sim,sim,,sustainab
REG_07602,10.1007/s12155-025-10900-5,Energy Recovery from Forest Residues: Thermodynamic Modeling of a Rankine Cycle,2025,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07603,10.3390/su172210117,Artificial Intelligence for Enhancing Indoor Air Quality in Educational Environments: A Review and Future Perspectives,2025,Scopus|WoS,sim,irrelevante,Nenhum termo de Bloco A nem Bloco B encontrado em titulo+resumo.,sem_sinal,nao,nao,nao,nao,sim,nao,,
REG_07604,10.1051/e3sconf/202565002056,Life Cycle Cost Perspective of Retrofitting the Istiqlal Mosque: Demonstrating Long-Term Savings of Green Public Buildings,2025,Scopus,sim,relevante,Bloco A (retrofit) e Bloco B (green building; life cycle; life cycle cost) presentes.,sugere_relevante,sim,sim,nao,sim,nao,nao,retrofit,green building; life cycle; life cycle cost
REG_07605,10.1016/j.ufug.2025.128928,Citizens’ perception and willingness to pay for green roofs and nature-based solutions in three Italian metropolitan cities,2025,Scopus|WoS,sim,complementar,Termo conceitual presente (nature-based solutions) -- complementar/conceitual.,sem_sinal,nao,sim,nao,sim,nao,sim,,sustainab
REG_07606,10.1016/j.apenergy.2025.126184,Participatory modelling to generate alternatives to support decision-makers with near-optimal decarbonisation options,2025,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,sim,nao,nao,,sustainab
REG_07607,10.1007/s00704-025-05686-7,"Post-occupancy evaluation of public and private building architectural design performance in the tropical rainforest climate of Owerri, Southern Nigeria",2025,Scopus|WoS,sim,complementar,Termo conceitual presente (built environment) -- complementar/conceitual.,sem_sinal,nao,sim,sim,sim,nao,sim,,sustainab
REG_07608,10.3390/eng6090209,Design Issues and Value Analysis of Modern Stone Slab Coverings,2025,Scopus|WoS,sim,irrelevante,Nenhum termo de Bloco A nem Bloco B encontrado em titulo+resumo.,sem_sinal,nao,nao,nao,sim,nao,nao,,
REG_07609,10.1051/e3sconf/202564301005,Sustainable E-Waste Management Through a Circular Economy Framework: Integrating Smart Technologies for Resource Recovery in Urban Environments,2025,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,sim,sim,nao,nao,,sustainab
REG_07610,10.1007/s00267-025-02186-2,French Type Vertical Flow Constructed Wetland as a Sustainable Solution for Domestic Sewage Treatment,2025,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,sim,nao,nao,,sustainab
REG_07611,10.1111/ejss.70152,Can University Campuses Be Urban Living Labs? Case Study of Soil and Tree Functions at Wageningen University Green Area,2025,Scopus|WoS,sim,complementar,Termo conceitual presente (ecosystem services; nature-based solutions; green infrastructure) -- complementar/conceitual.,sem_sinal,nao,sim,nao,sim,sim,sim,,sustainab
REG_07612,10.1016/j.egyr.2025.03.021,Kinetic facades as a solution for educational buildings: A multi-objective optimization simulation-based study,2025,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07613,10.1007/s41024-025-00595-8,Green roofs for energy efficiency and GBI compliance: a case study of government buildings in East Coast Malaysia,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab; green building
REG_07614,10.1007/s10669-025-10011-8,"Exploring awareness, implementation, and future use of urine diversion systems in U.S. university buildings",2025,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,sim,nao,nao,,sustainab
REG_07615,10.21608/auej.2025.348070.1748,THE ARCHITECTURE OF UNIVERSITY BUILDINGS IN EGYPT BETWEEN CREATIVITY AND FUNCTIONALITY “A CASE STUDY OF THE BUILDINGS OF THE AMERICAN UNIVERSITY IN THE FIFTH SETTLEMENT,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07616,10.3390/su17073139,"Effects of a Novel Psychosocial Climate Resilience Course on Climate Distress, Self-Efficacy, and Mental Health in Young Adults",2025,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07617,10.20900/jsr20250016,Calculation of Higher Education Institution’s Facilities and Services Applying the Life Cycle Costing Approach Contributing Sustainability,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,sim,nao,nao,,sustainab; life cycle; life cycle cost
REG_07618,10.1016/j.enconman.2024.119298,Optimal operation of multi-plant steam district heating systems for enhanced efficiency and sustainability,2025,Scopus|WoS,sim,relevante,Bloco A (retrofit) e Bloco B (sustainab) presentes.,sugere_parcial,sim,sim,nao,nao,nao,nao,retrofit,sustainab
REG_07619,10.3390/buildings15030464,Enhancing Energy Efficiency in Mediterranean Large-Scale Buildings: A Study on Mobilized Thermal-Energy-Storage Systems,2025,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07620,,SYSTEM ARCHITECTURE OF DIGITAL ASSET MANAGEMENT WITH AI TRISM,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,sim,nao,nao,,sustainab
REG_07621,10.1007/978-981-97-8695-4_32,Evaluating Financial Management Efficiency in Higher Education Institutions: An Econometric Analysis Using the ARDL Model,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07622,10.54337/ijsepm.10169,Establishing Critical Elements of Energy Management for Sustainable Campus Development,2025,Scopus,sim,relevante,Bloco A (retrofit) e Bloco B (sustainab; green building) presentes.,sugere_parcial,sim,sim,nao,sim,nao,sim,retrofit,sustainab; green building
REG_07623,,"Joint International Structural Engineering and Construction Conference, ISEC 2025 and 7th Australasia Structural Engineering Construction, ASEA-SEC-07 2025",2025,Scopus,sim,complementar,Termo conceitual presente (green infrastructure) -- complementar/conceitual.,sem_sinal,nao,sim,sim,sim,sim,sim,,sustainab; green building; building performance
REG_07624,10.1109/etecom66111.2025.11319142,Developing a Real-Time Student Admission Platform Using the System Development Life Cycle (SDLC) Approach,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,sim,sim,nao,,sustainab; life cycle
REG_07625,,CWU Case Study of Geothermal Feasibility in Public Higher Education,2025,Scopus,sim,relevante,Bloco A (deferred maintenance) e Bloco B (greenhouse gas) presentes.,sem_sinal,sim,sim,nao,sim,nao,nao,deferred maintenance,greenhouse gas
REG_07626,10.1109/iccteie66144.2025.11341883,Implementation of Smart Building Systems in Laboratories for Iot-Based Energy Management,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,sim,nao,,sustainab
REG_07627,,"7th International Conference on Industrial and Logistics Systems, SIL 2024",2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,sim,nao,nao,,sustainab
REG_07628,10.1088/1742-6596/2989/1/012037,The Role of Technology in Climate Resilience: A Systematic Literature Review and Mapping Study Approach,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,sim,nao,,sustainab
REG_07629,10.1007/978-3-031-80017-7_8,Geographic Gamification Strategies in Mathematics Education: Enhancing Linear Algebra Learning at the Technological University of Cancún,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07630,10.32744/pse.2025.6.28,Evaluation of variable conditions for the integration of students with disabilities in higher education institutions,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07631,10.1109/icbiti65527.2025.11500910,Analysis of Energy Efficiency in Public Buildings Using AI,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07632,,Decarbonizing HVAC Systems in Educational Buildings: Challenges and Solutions,2025,Scopus,sim,relevante,Bloco A (retrofit) e Bloco B (carbon neutral; greenhouse gas) presentes.,sem_sinal,sim,sim,nao,sim,nao,nao,retrofit,carbon neutral; greenhouse gas
REG_07633,10.63044/eq25sh78,Investigation of the Thermal Conditions and Wood Decay in Wooden Hot Spring Facilities,2025,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,sim,nao,nao,,sustainab
REG_07634,10.1109/ispcc66872.2025.11039446,Impact of AI-Driven Signal Processing and Control System in Building Energy Efficiency and User Comfort,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07635,10.23919/splitech65624.2025.11091669,Energy Efficiency and Indoor Microclimate in Balloon Halls: A Case Study on Thermal Stability and Ventilation Simulation,2025,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_07636,10.21273/horttech05713-25,Developing a University Campus Tree Inventory and Determining the Value of the Campus Canopy through Student Service Learning,2025,Scopus|WoS,sim,complementar,Termo conceitual presente (ecosystem services) -- complementar/conceitual.,sem_sinal,nao,sim,nao,sim,nao,sim,,sustainab; sustainable development goal
REG_07637,10.1007/978-981-96-6389-7_14,Agent-Based Modelling Approach to Support Strategic Planning for EV Charging Stations in A University Campus,2025,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,sim,nao,nao,,sustainab
