id_unico|subgrupo_duvida|nucleo_analitico|ano|bases_origem|doi|termos_bloco_a|termos_bloco_b|auditado|titulo
REG_07087|apenas_bloco_b|FALSE|2023|Scopus|10.15379/ijmst.v10i2.1212|maintenance management|sustainab|nao|Strategic Management Plan for Maintenance in Mining Companies as a Form of Technological Innovation
REG_07088|apenas_bloco_b|FALSE|2023|Scopus||operation and maintenance|life cycle|nao|Application Research of BIM in the Whole Life Cycle of Highway Mountain Tunnel
REG_07091|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.jclepro.2023.136925|operation and maintenance|sustainab|nao|Layer-by-layer hierarchically structured nanofibrous membrane scaffolds incorporating metal-organic framework and carbon nanotube adsorbents for high-performance versatile organic solvent recovery
REG_07094|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3390/su15129204||sustainab; life cycle; life cycle cost|nao|Medical Gas Systems Maintainability Risks in Healthcare Facilities: A Design Optimization Approach
REG_07095|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1002/sd.2498|operation and maintenance|sustainab; life cycle; greenhouse gas|nao|Airport sustainability through life cycle assessments: A systematic literature review
REG_07096|apenas_bloco_b|FALSE|2023|Scopus|10.1177/1748006x221099767|maintenance management|life-cycle|nao|An integrated life-cycle maintenance modeling and simulation framework for aero engine fleet management decision support
REG_07097|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1016/j.enbuild.2023.112992||sustainab; building performance|nao|Improving building occupant comfort through a digital twin approach: A Bayesian network model and predictive maintenance method
REG_07098|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.rineng.2023.101034|operation and maintenance|life cycle|nao|Failure analysis and data-driven maintenance of road tunnel equipment
REG_07102|apenas_bloco_b|FALSE|2023|Scopus|10.17762/ijritcc.v11i6s.6944||life cycle|nao|Framework for the Automation of SDLC Phases using Artificial Intelligence and Machine Learning Techniques
REG_07106|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.rineng.2023.101095||sustainab|nao|Study of major solar energy mini-grid initiatives in Zambia
REG_07107|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3390/w15122232|operation and maintenance|sustainab|nao|Strategies for Achieving Sustainability of Water Supply Systems in Rural Environments with Community Management in Brazil
REG_07108|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.indic.2023.100255||sustainab; sustainable development goal;  sdg|nao|Convenient solutions to inconvenient truth: Domestic wastewater management-based approaches to sustainable development goal no. 6
REG_07111|apenas_bloco_b|FALSE|2023|Scopus|10.1002/we.2814|operation and maintenance|sustainab|nao|Modelica-AeroDyn: Development, benchmark, and application of a comprehensive object-oriented tool for dynamic analysis of non-conventional horizontal-axis floating wind turbines
REG_07112|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.scitotenv.2023.162489|operation and maintenance|sustainab|nao|Digitalization and real-time control to mitigate environmental impacts along rivers: Focus on artificial barriers, hydropower systems and European priorities
REG_07114|apenas_bloco_b|FALSE|2023|Scopus|10.1093/oxfordhb/9780192847935.013.23||sustainab|nao|Nuclear security in the Republic of Korea
REG_07115|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.enbuild.2023.112957||sustainab|nao|Evaluation platform for sustainable operation of stadiums integrating multidimensional data: Based on a multifunctional perspective
REG_07116|apenas_bloco_b|FALSE|2023|Scopus|10.1051/e3sconf/202338704013||sustainab|nao|Assessment of Non-Motorized Transportation on Education Zone in Rajapalayam Town
REG_07119|apenas_bloco_b|FALSE|2023|Scopus|10.1051/e3sconf/202338503010|operation and maintenance|life cycle|nao|Optimal Design of Cryogenic Insulation System for Large Liquefied Natural Gas (LNG) Storage Tanks Based on Operation Factors
REG_07121|apenas_bloco_b|FALSE|2023|Scopus|10.3390/en16093616||life-cycle|nao|Environmental Assessment of Hellisheidi Geothermal Power Plant based on Exergy Allocation Factors for Heat and Electricity Production
REG_07122|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3390/su15108333|operation and maintenance|sustainab; life-cycle; service life|nao|Analysis of Wind Turbine Equipment Failure and Intelligent Operation and Maintenance Research
REG_07123|apenas_bloco_b|FALSE|2023|Scopus|10.1109/tsc.2022.3195071|operation and maintenance|life cycle|nao|Multi-Dimensional Certification of Modern Distributed Systems
REG_07124|apenas_bloco_b|FALSE|2023|Scopus|10.3390/heritage6050215||sustainab; life cycle|nao|Circular Process for Sustainable On-Site Management of Valuable Materials in the Rehabilitation of the Built Heritage
REG_07128|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3390/su15107951|operation and maintenance|sustainab|nao|Sustainable Operations: A Systematic Operational Performance Evaluation Framework for Public–Private Partnership Transportation Infrastructure Projects
REG_07131|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.istruc.2023.03.088|maintenance management|sustainab|nao|Modelling two-dimensional chloride diffusion in repaired RC structures for sustainable maintenance management
REG_07133|apenas_bloco_b|FALSE|2023|Scopus|10.37965/jait.2023.0161|maintenance management|life cycle|nao|Design of Fine Life Cycle Prediction System for Failure of Medical Equipment
REG_07143|apenas_bloco_b|FALSE|2023|Scopus|10.1007/978-981-99-0252-1_12||life cycle|nao|Digital twin in construction
REG_07144|apenas_bloco_b|FALSE|2023|Scopus|10.19799/j.cnki.2095-4239.2022.0707|operation and maintenance|life-cycle|nao|Optimal configuration of liquid flow battery energy storage in photovoltaic system
REG_07146|apenas_bloco_b|FALSE|2023|Scopus|10.1109/tmech.2023.3234361|operation and maintenance|life cycle|nao|Editorial Guest Editorial Introduction to the Focused Section on Real-Time Monitoring, Diagnosis, and Prognosis and Health Management for Electric Vehicles
REG_07148|apenas_bloco_b|FALSE|2023|Scopus|10.11999/jeit220116|operation and maintenance|life cycle|nao|Application of Edge Intelligence in Rail Transit: Prospects and Future Outlook
REG_07152|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.jia.2023.02.010|operation and maintenance|life cycle; life-cycle|nao|Can food security and low carbon be achieved simultaneously? —An empirical analysis of the mechanisms influencing the carbon footprint of potato and corn cultivation in irrigation areas
REG_07153|apenas_bloco_b|FALSE|2023|Scopus|10.3390/en16073115|operation and maintenance|life cycle|nao|Optimal Configuration of User-Side Energy Storage for Multi-Transformer Integrated Industrial Park Microgrid
REG_07154|apenas_bloco_b|FALSE|2023|Scopus|10.1515/ijeeps-2021-0320|operation and maintenance; maintenance management|sustainab|nao|Potential application of Six Sigma method in operation and maintenance management of UHVDC converter station
REG_07155|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.dib.2023.108896|operation and maintenance|life cycle; greenhouse gas|nao|Dataset for the Victorian energy transition including technical, social, economic, and environmental detail
REG_07156|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.measurement.2023.112667|operation and maintenance|life cycle|nao|Evaluation of mechanical and electrical properties of a new sensor-enabled piezoelectric geocable for landslide monitoring
REG_07157|apenas_bloco_b|FALSE|2023|Scopus|10.18280/jesa.560211|operation and maintenance; maintenance strategy|life cycle; life cycle cost|nao|Effect of the Maintenance Strategy on the Performance and Efficiency of the Gas Turbine Unit: A Review
REG_07159|apenas_bloco_b|FALSE|2023|Scopus|10.3390/su15075773|operation and maintenance|life cycle|nao|Research Context and Prospect of Green Railways in China Based on Bibliometric Analysis
REG_07160|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1002/ese3.1376|operation and maintenance; maintenance strategy|sustainab|nao|A review on data-centric decision tools for offshore wind operation and maintenance activities: Challenges and opportunities
REG_07164|apenas_bloco_b|FALSE|2023|Scopus|10.12204/j.issn.1000-7229.2023.04.014|operation and maintenance|sustainab|nao|Energy Scheduling for Solar-Powered Isolated Microgrids with Intelligent Monitoring based on WSN
REG_07167|apenas_bloco_b|FALSE|2023|Scopus|10.1108/jedt-04-2022-0200||sustainab; sustainable development goal;  sdg|nao|Hospitals management transformative initiatives; towards energy efficiency and environmental sustainability in healthcare facilities
REG_07173|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.autcon.2022.104736|operation and maintenance|life cycle|nao|Digital twin enhanced BIM to shape full life cycle digital transformation for bridge engineering
REG_07174|apenas_bloco_b|FALSE|2023|Scopus|10.3390/su15065569|operation and maintenance|life cycle; life cycle cost|nao|A Model for Determining the Optimal Decommissioning Interval of Energy Equipment Based on the Whole Life Cycle Cost
REG_07175|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1016/j.heliyon.2023.e14640||sustainab|nao|A ventilation early warning system (VEWS) for diaphanous workspaces considering COVID-19 and future pandemics scenarios
REG_07179|apenas_bloco_b|FALSE|2023|Scopus|10.21608/jesaun.2023.175063.1182|maintenance management|sustainab; service life|nao|Integrated Safety-Pavement Maintenance Management System (SPMS) for Local Authorities in Egypt
REG_07180|apenas_bloco_b|FALSE|2023|Scopus|10.3390/w15061129||sustainab|nao|Smart Water Grids and Digital Twin for the Management of System Efficiency in Water Distribution Networks
REG_07181|apenas_bloco_b|FALSE|2023|Scopus|10.3390/su15054357||sustainab|nao|Development of a Long-Term Repair Allowance Estimation Model for Apartments Based on Multiple Regression Analysis in Korea
REG_07182|apenas_bloco_b|FALSE|2023|Scopus|10.3390/app13063859|operation and maintenance|sustainab|nao|Feasibility of Solar-Powered Groundwater Pumping Systems in Rural Areas of Greater Giyani Municipality (Limpopo, South Africa)
REG_07183|apenas_bloco_b|FALSE|2023|Scopus|10.2166/aqua.2023.078|operation and maintenance|sustainab|nao|Improvement of water utility management in Tajikistan: reduction in water wastage using a metered tariff system
REG_07185|apenas_bloco_b|FALSE|2023|Scopus|10.1061/jwrmd5.wreng-5705||sustainab|nao|Evaluation of Sustainability Index of Water Distribution Network Using Demand-Driven and Pressure-Driven Analysis
REG_07194|apenas_bloco_b|FALSE|2023|Scopus|10.13998/j.cnki.issn1002-1248.23-0084|operation and maintenance|life cycle|nao|User Preference Mining in Digital Community Based on CLV Preference Mining Model
REG_07195|apenas_bloco_b|FALSE|2023|Scopus|10.3390/ma16031047||sustainab; life cycle; life-cycle; life cycle cost; sustainability assessment|nao|Leveraging Infrastructure BIM for Life-Cycle-Based Sustainable Road Pavement Management
REG_07197|apenas_bloco_b|FALSE|2023|Scopus|10.11908/j.issn.0253-374x.22492|operation and maintenance|life cycle; service life|nao|Predictive Operation and Maintenance Decision-Making for Underground Pipelines Based on Fusion of Multi-Source Monitoring Data
REG_07198|apenas_bloco_b|FALSE|2023|Scopus|10.3390/en16031499|operation and maintenance|life cycle|nao|Life Cycle Assessment of Various PMSG-Based Drivetrain Concepts for 15 MW Offshore Wind Turbines Applications
REG_07199|apenas_bloco_b|FALSE|2023|Scopus|10.3103/s0003701x22601557|operation and maintenance|life cycle|nao|Life Cycle Assessment of 20 MW Wind Farm in Libya
REG_07200|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.jcou.2022.102375||life cycle|nao|Selection of a CO2capture technology for the cement industry: An integrated TEA and LCA methodological framework
REG_07201|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1016/j.renene.2022.12.112|operation and maintenance|sustainab; life cycle; life cycle cost|nao|Techno-economic analysis of off-grid PV-Diesel power generation system for rural electrification: A case study of Chilubi district in Zambia
REG_07202|apenas_bloco_b|FALSE|2023|Scopus|10.19818/j.cnki.1671-1637.2023.01.004|operation and maintenance; condition-based maintenance|life cycle|nao|Review on development status of inspection equipment for track maintenance, communication and signaling, and power supply of railway
REG_07203|apenas_bloco_b|FALSE|2023|Scopus|10.3390/su15031828||life cycle|nao|Research on Industrial and Commercial User-Side Energy Storage Planning Considering Uncertainty and Multi-Market Joint Operation
REG_07204|apenas_bloco_b|FALSE|2023|Scopus|10.3390/app13042679|maintenance management|sustainab|nao|Sustainable Approach to Nonurban Road Network Maintenance Management: Herzegovina-Neretva County, B&H Case Study
REG_07206|apenas_bloco_b|FALSE|2023|Scopus|10.1111/wej.12818|operation and maintenance|sustainab|nao|Significant cost savings using a newly developed single-process technology compared to conventional processes for treating high-strength effluents
REG_07208|apenas_bloco_b|FALSE|2023|Scopus|10.2166/washdev.2022.054||sustainab|nao|Sustained effectiveness evaluation two years after two water systems were installed in Haitian communities
REG_07209|apenas_bloco_b|FALSE|2023|Scopus|10.21533/pen.v11i1.3070|operation and maintenance|sustainab; greenhouse gas|nao|Technical-economic evaluation of a portable solar machine of potential use in pumping systems and water purification, through the use of photovoltaic solar technology for non-interconnected areas in Colombia
REG_07210|apenas_bloco_b|FALSE|2023|Scopus|10.1177/03611981221107921||sustainab|nao|Agent-Based Model of Electric Vehicle Charging Demand for Long-Distance Driving in the State of Indiana
REG_07212|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.esd.2022.11.012|operation and maintenance|sustainab|nao|Scaling up the electricity access and addressing best strategies for a sustainable operation of an existing solar PV mini-grid: A case study of Mavumira village in Mozambique
REG_07214|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1016/j.oceaneng.2022.113322|operation and maintenance|life-cycle|nao|Operation and maintenance optimization of offshore wind farms based on digital twin: A review
REG_07215|apenas_bloco_b|FALSE|2023|Scopus|10.19753/j.issn1001-1390.2023.01.024|operation and maintenance|life cycle|nao|Reliability estimation model for smart meters based on multi-source big data fusion
REG_07216|apenas_bloco_b|FALSE|2023|Scopus|10.1108/jfm-06-2021-0062||sustainab|nao|The study of sustainability as a mediator of new approaches to work and workspace usage
REG_07217|apenas_bloco_b|FALSE|2023|Scopus|10.12396/znsd.221138|operation and maintenance|life cycle|nao|Application of BIM+GIS Technology in Investigation and Design of Reservoir Project in Feasibility Study Stage
REG_07221|apenas_bloco_b|FALSE|2023|Scopus|10.1016/b978-0-323-95682-6.00013-9||sustainab; green building; life cycle; sustainability assessment|nao|Sustainability assessment methodology for residential building in urban area—a case study
REG_07222|apenas_bloco_b|FALSE|2023|Scopus|10.1007/978-3-031-16620-4_13||sustainab; green building|nao|Practices and Indicators of Waste and Resource Management in Commercial Buildings
REG_07223|apenas_bloco_b|FALSE|2023|Scopus|10.1080/00207543.2022.2152893||sustainab; sustainability indicator|nao|Evidence-based study of the impacts of maintenance practices on asset sustainability
REG_07228|apenas_bloco_b|FALSE|2023|Scopus|10.1080/15623599.2020.1858539||sustainab; green building; building performance|nao|Framework to evaluate quality performance of green building delivery: construction and operational stage
